metagenome	level 1	level 2	level 3	function	abundance	avg eValue	avg %ident	# proteins	
4441680.3	Metabolism of Aromatic Compounds	Peripheral pathways for catabolism of aromatic compounds	n-Phenylalkanoic acid degradation	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	4	-6.66667	85.8233	3	
4441680.3	Metabolism of Aromatic Compounds	Peripheral pathways for catabolism of aromatic compounds	n-Phenylalkanoic acid degradation	Delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase (EC 5.3.3.8)	1	2	84.62	1	
4441680.3	Metabolism of Aromatic Compounds	Peripheral pathways for catabolism of aromatic compounds	n-Phenylalkanoic acid degradation	Enoyl-CoA hydratase (EC 4.2.1.17)	6	-1.33333	82.9033	6	
4441680.3	Metabolism of Aromatic Compounds	Peripheral pathways for catabolism of aromatic compounds	n-Phenylalkanoic acid degradation	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	26	-2.46154	77.1619	25	
4441680.3	DNA Metabolism	Nucleoid-associated proteins in Bacteria	-	DNA-binding protein H-NS	1	2	86.67	1	
4441680.3	Protein Metabolism	Protein biosynthesis	Nucleolar protein complex	Hyaluronan mediated motility receptor	1	-6	91.67	1	
4441680.3	Protein Metabolism	Protein biosynthesis	Nucleolar protein complex	N-acetylgalactosamine 6-sulfate sulfatase (GALNS)	1	3	84.62	1	
4441680.3	Protein Metabolism	Protein biosynthesis	Nucleolar protein complex	RNA helicase, putative	1	3	84.62	1	
4441680.3	Protein Metabolism	Protein biosynthesis	Nucleolar protein complex	Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5)	1	1	77.78	1	
4441680.3	Clustering-based subsystems	Nucleoside Catabolism cluster	-	Cytidine deaminase (EC 3.5.4.5)	1	-5	91.67	1	
4441680.3	Clustering-based subsystems	Nucleoside Catabolism cluster	-	Deoxyribose-phosphate aldolase (EC 4.1.2.4)	4	-3	64.8325	3	
4441680.3	Clustering-based subsystems	Nucleoside Catabolism cluster	-	D-Ribose 1,5-phosphomutase (EC 5.4.2.7)	2	-6	83.625	1	
4441680.3	Clustering-based subsystems	Nucleoside Catabolism cluster	-	Phosphopentomutase (EC 5.4.2.7)	3	-4	73.2667	3	
4441680.3	Clustering-based subsystems	Nucleoside Catabolism cluster	-	Purine nucleoside phosphorylase (EC 2.4.2.1)	5	-5.8	72.276	5	
4441680.3	Clustering-based subsystems	Nucleoside Catabolism cluster	-	Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)	1	-11	86.11	1	
4441680.3	Clustering-based subsystems	Nucleoside Catabolism cluster	-	Thymidine phosphorylase (EC 2.4.2.4)	1	3	100	1	
4441680.3	Clustering-based subsystems	Nucleoside Catabolism cluster	-	UDP-glucose dehydrogenase (EC 1.1.1.22)	8	-5.25	82.9	8	
4441680.3	Clustering-based subsystems	Nucleoside Catabolism cluster	-	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	2	-7	93.81	2	
4441680.3	Nucleosides and Nucleotides	Detoxification	Nucleoside triphosphate pyrophosphohydrolase MazG	Nucleoside triphosphate pyrophosphohydrolase MazG	2	-4	70.205	2	
4441680.3	Nucleosides and Nucleotides	Detoxification	Nudix proteins (nucleoside triphosphate hydrolases)	Adenosine (5&#39;)-pentaphospho-(5&#39;&#39;)-adenosine pyrophosphohydrolase (EC 3.6.1.-)	1	-14	94.29	1	
4441680.3	Nucleosides and Nucleotides	Detoxification	Nudix proteins (nucleoside triphosphate hydrolases)	ADP-ribose pyrophosphatase (EC 3.6.1.13)	5	-3	74.854	5	
4441680.3	Nucleosides and Nucleotides	Detoxification	Nudix proteins (nucleoside triphosphate hydrolases)	Deoxyuridine 5&#39;-triphosphate nucleotidohydrolase (EC 3.6.1.23)	3	-4	87.64	3	
4441680.3	Nucleosides and Nucleotides	Detoxification	Nudix proteins (nucleoside triphosphate hydrolases)	GDP-mannose mannosyl hydrolase (EC 3.6.1.-)	1	-11	91.43	1	
4441680.3	Nucleosides and Nucleotides	Detoxification	Nudix proteins (nucleoside triphosphate hydrolases)	Hypothetical nudix hydrolase YeaB	1	-2	75	1	
4441680.3	Nucleosides and Nucleotides	Detoxification	Nudix proteins (nucleoside triphosphate hydrolases)	Putative Nudix hydrolase YfcD (EC 3.6.-.-)	2	-4.5	64.085	2	
4441680.3	Clustering-based subsystems	NusA-TFII Cluster	-	FIG000325: clustered with transcription termination protein NusA	3	-5.33333	90.6567	3	
4441680.3	Clustering-based subsystems	NusA-TFII Cluster	-	Ribosome-binding factor A	5	-2.4	79.79	5	
4441680.3	Clustering-based subsystems	NusA-TFII Cluster	-	Transcription termination protein NusA	7	-2.71429	82.9443	7	
4441680.3	Clustering-based subsystems	NusA-TFII Cluster	-	Translation initiation factor 2	12	-4.16667	77.9008	11	
4441680.3	Clustering-based subsystems	NusA-TFII Cluster	-	YlxP-like protein	1	4	84.62	1	
4441680.3	Miscellaneous	Plant-Prokaryote DOE project	Omega-amidase	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase	1	3	84.62	1	
4441680.3	Miscellaneous	Plant-Prokaryote DOE project	Omega-amidase	5&#39;-methylthioadenosine nucleosidase (EC 3.2.2.16)	3	1	63.0933	3	
4441680.3	Protein Metabolism	Protein degradation	Omega peptidases (EC 3.4.19.-)	Acylamino-acid-releasing enzyme (EC 3.4.19.1)	1	-3	73.33	1	
4441680.3	Cell Wall and Capsule	Capsular and extracellular polysacchrides	O-Methyl Phosphoramidate Capsule Modification in Campylobacter	Adenylylsulfate kinase (EC 2.7.1.25)	2	3.5	79.81	2	
4441680.3	Carbohydrates	One-carbon Metabolism	One-carbon metabolism by tetrahydropterines	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	3	-2	69.65	3	
4441680.3	Carbohydrates	One-carbon Metabolism	One-carbon metabolism by tetrahydropterines	Formate--tetrahydrofolate ligase (EC 6.3.4.3)	5	-5.8	80.024	5	
4441680.3	Carbohydrates	One-carbon Metabolism	One-carbon metabolism by tetrahydropterines	Formyltetrahydrofolate deformylase (EC 3.5.1.10)	2	-3.5	97.06	2	
4441680.3	Carbohydrates	One-carbon Metabolism	One-carbon metabolism by tetrahydropterines	Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)	7	-4	74.2129	7	
4441680.3	Carbohydrates	One-carbon Metabolism	One-carbon metabolism by tetrahydropterines	Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	7	-4	74.2129	7	
4441680.3	Regulation and Cell signaling	Orphan regulatory proteins	-	Copper sensory histidine kinase CusS	1	3	100	1	
4441680.3	Regulation and Cell signaling	Orphan regulatory proteins	-	Glycine cleavage system transcriptional activator	1	4	100	1	
4441680.3	Regulation and Cell signaling	Orphan regulatory proteins	-	Putative sensor-like histidine kinase YfhK	1	-2	57.14	1	
4441680.3	Regulation and Cell signaling	Orphan regulatory proteins	-	Putative two-component response regulator and GGDEF family protein YeaJ	1	4	100	1	
4441680.3	Regulation and Cell signaling	Orphan regulatory proteins	-	Sensory histidine kinase QseC	1	1	68.18	1	
4441680.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	1	2	57.14	1	
4441680.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	1	-5	67.74	1	
4441680.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	1	2	75	1	
4441680.3	Cell Wall and Capsule	Gram-Negative cell wall components	Outer membrane	Outer membrane protein A precursor	1	2	75	1	
4441680.3	Cell Wall and Capsule	Gram-Negative cell wall components	Outer membrane	Outer membrane protein assembly factor YaeT precursor	9	-2.33333	81.0389	8	
4441680.3	Stress Response	Oxidative stress	Oxidative stress	Catalase (EC 1.11.1.6)	1	3	84.62	1	
4441680.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein	2	-8.5	95.16	2	
4441680.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein FUR	2	-8.5	95.16	2	
4441680.3	Stress Response	Oxidative stress	Oxidative stress	Hydrogen peroxide-inducible genes activator	2	-1.5	90.385	2	
4441680.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	1	-5	72.41	1	
4441680.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional regulator (AT-rich DNA-binding protein)	1	1	75	1	
4441680.3	Stress Response	Oxidative stress	Oxidative stress	Rubrerythrin	8	-6.125	86.9163	4	
4441680.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Fe] (EC 1.15.1.1)	1	-9	78.12	1	
4441680.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide reductase (EC 1.15.1.2)	2	-2	70.835	2	
4441680.3	Stress Response	Oxidative stress	Oxidative stress	transcriptional regulator, Crp/Fnr family	1	1	62.5	1	
4441680.3	Stress Response	Oxidative stress	Oxidative stress	Zinc uptake regulation protein ZUR	2	-6	68.89	2	
4441680.3	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	5	-4.8	73.438	5	
4441680.3	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Fructose-6-phosphate phosphoketolase (EC 4.1.2.22)	1	3	84.62	1	
4441680.3	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribose 5-phosphate isomerase A (EC 5.3.1.6)	2	-2.5	85.86	2	
4441680.3	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribose 5-phosphate isomerase B (EC 5.3.1.6)	1	-1	68.18	1	
4441680.3	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	4	-3.75	76.4225	4	
4441680.3	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	5	-3.4	84.88	5	
4441680.3	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Transaldolase (EC 2.2.1.2)	3	-4.33333	87.0967	3	
4441680.3	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Transketolase, C-terminal section (EC 2.2.1.1)	17	-4.35294	75.7453	16	
4441680.3	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Transketolase (EC 2.2.1.1)	4	-7	87.24	3	
4441680.3	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Transketolase, N-terminal section (EC 2.2.1.1)	3	-8.33333	79.8867	3	
4441680.3	Carbohydrates	Central carbohydrate metabolism	Pentose phosphate pathway	Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9)	1	3	84.62	1	
4441680.3	Protein Metabolism	Protein processing and modification	Peptide methionine sulfoxide reductase	Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11)	2	-4	91.26	2	
4441680.3	Protein Metabolism	Protein processing and modification	Peptide methionine sulfoxide reductase	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12)	3	-3.33333	82.1733	3	
4441680.3	Protein Metabolism	Protein processing and modification	Peptide methionine sulfoxide reductase	Thiol:disulfide oxidoreductase associated with MetSO reductase	1	-7	89.66	1	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	10	0.555556	75.6422	9	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	D-alanine--D-alanine ligase (EC 6.3.2.4)	2	3.5	77.655	2	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	11	-0.545455	77.4555	11	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	3	-3.33333	69.8733	3	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Glutamate racemase (EC 5.1.1.3)	11	-1.77778	70.2544	8	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Glutamine synthetase type I (EC 6.3.1.2)	6	-4.83333	78.69	6	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	7	-3.5	73.0867	6	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Membrane-bound lytic murein transglycosylase B precursor (EC 3.2.1.-)	3	-7.33333	96.2133	2	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Monofunctional biosynthetic peptidoglycan transglycosylase (EC 2.4.2.-)	5	-3	84.86	4	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	13	-1.30769	73.4231	12	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Murein-DD-endopeptidase (EC 3.4.99.-)	2	-5	90.92	2	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23)	2	-2.5	73.56	2	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Penicillin-binding protein 2 (PBP-2)	4	-4.75	65.9175	4	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Penicillin-insensitive transglycosylase (EC 2.4.2.-) & transpeptidase PBP-1C	1	-3	55.88	1	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)	3	-3.33333	73.75	3	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	Rod shape-determining protein RodA	3	-5	72.9467	3	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158)	4	-0.25	84.1475	4	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	13	-4.38462	81.4685	11	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	6	-1.83333	85.9717	5	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)	10	-1.4	81.316	9	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)	11	-1.09091	79.91	10	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)	13	-2.53846	73.23	12	
4441680.3	Cell Wall and Capsule	Peptidoglycan Biosynthesis	-	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase (EC 6.3.2.10)	12	-0.818182	72.48	10	
4441680.3	Cell Wall and Capsule	Peptidoglycan biosynthesis--gjo	-	D-alanine--D-alanine ligase (EC 6.3.2.4)	2	3.5	77.655	2	
4441680.3	Cell Wall and Capsule	Peptidoglycan biosynthesis--gjo	-	UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)	10	-1.4	81.316	9	
4441680.3	Cell Wall and Capsule	Peptidoglycan biosynthesis--gjo	-	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase (EC 6.3.2.-)	1	-9	93.75	1	
4441680.3	Cell Wall and Capsule	Peptidoglycan biosynthesis--gjo	-	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)	11	-1.09091	79.91	10	
4441680.3	Cell Wall and Capsule	Peptidoglycan biosynthesis--gjo	-	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)	13	-2.53846	73.23	12	
4441680.3	Cell Wall and Capsule	Peptidoglycan biosynthesis--gjo	-	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase (EC 6.3.2.10)	12	-0.818182	72.48	10	
4441680.3	Protein Metabolism	Protein folding	Peptidyl-prolyl cis-trans isomerase	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)	2	-4.5	73.35	2	
4441680.3	Protein Metabolism	Protein folding	Peptidyl-prolyl cis-trans isomerase	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (EC 5.2.1.8)	2	-6.5	79.205	2	
4441680.3	Protein Metabolism	Protein folding	Peptidyl-prolyl cis-trans isomerase	Foldase protein PrsA precursor (EC 5.2.1.8)	1	2	91.67	1	
4441680.3	Protein Metabolism	Protein folding	Peptidyl-prolyl cis-trans isomerase	Peptidyl-prolyl cis-trans isomerase ppiD (EC 5.2.1.8)	5	-0.4	76.27	5	
4441680.3	Protein Metabolism	Protein folding	Peptidyl-prolyl cis-trans isomerase	Survival protein SurA precursor (Peptidyl-prolyl cis-trans isomerase SurA) (EC 5.2.1.8)	8	-3.14286	84.2871	5	
4441680.3	Carbohydrates	Central carbohydrate metabolism	Peripheral Glucose Catabolism Pathways	Glucokinase (EC 2.7.1.2)	5	-4.4	73.414	4	
4441680.3	Protein Metabolism	Protein folding	Periplasmic disulfide interchange	Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)	4	-4.75	83.5875	4	
4441680.3	Protein Metabolism	Protein folding	Periplasmic disulfide interchange	Periplasmic thiol:disulfide interchange protein DsbA	2	2.5	72.61	2	
4441680.3	Protein Metabolism	Protein folding	Periplasmic disulfide interchange	Periplasmic thiol:disulfide oxidoreductase DsbB, required for DsbA reoxidation	1	3	84.62	1	
4441680.3	Protein Metabolism	Protein folding	Periplasmic disulfide interchange	Thiol:disulfide interchange protein DsbC	2	-3	86.955	2	
4441680.3	Stress Response	Periplasmic Stress	Periplasmic Stress Response	HtrA protease/chaperone protein	7	-1.83333	72.73	6	
4441680.3	Stress Response	Periplasmic Stress	Periplasmic Stress Response	Intramembrane protease RasP/YluC, implicated in cell division based on FtsL cleavage	7	-3.71429	76.53	7	
4441680.3	Stress Response	Periplasmic Stress	Periplasmic Stress Response	Outer membrane stress sensor protease DegS	2	-9.5	91.13	2	
4441680.3	Stress Response	Periplasmic Stress	Periplasmic Stress Response	Survival protein SurA precursor (Peptidyl-prolyl cis-trans isomerase SurA) (EC 5.2.1.8)	8	-3.14286	84.2871	5	
4441680.3	Cell Wall and Capsule	Gram-Negative cell wall components	Perosamine Synthesis Vibrio	Mannose-1-phosphate guanylyltransferase (GDP) (EC 2.7.7.22)	5	-1.6	77.548	5	
4441680.3	Cell Wall and Capsule	Gram-Negative cell wall components	Perosamine Synthesis Vibrio	O-antigen export system, permease protein	1	-3	57.89	1	
4441680.3	Cell Wall and Capsule	Gram-Negative cell wall components	Perosamine Synthesis Vibrio	Phosphomannomutase (EC 5.4.2.8)	5	-1.75	85.4175	4	
4441680.3	Clustering-based subsystems	PFGI-1-like cluster 1	-	Chromosome partitioning ATPase in PFGI-1-like cluster, ParA-like	1	3	100	1	
4441680.3	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage capsid proteins	Phage capsid protein	1	2	75	1	
4441680.3	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage capsid proteins	Phage major capsid protein	4	1	76.895	3	
4441680.3	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage DNA synthesis	Glutaredoxin	2	3	79.81	2	
4441680.3	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage DNA synthesis	Thymidine kinase	5	-4	79.856	4	
4441680.3	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage Dual Exonuclease Exclusion	Exodeoxyribonuclease X (EC 3.1.11.-)	1	-8	84.38	1	
4441680.3	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage entry and exit	Phage holin	1	-1	86.67	1	
4441680.3	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage entry and exit	Phage lysin	1	3	84.62	1	
4441680.3	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage entry and exit	Phage lysozyme	1	-4	69.23	1	
4441680.3	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage entry and exit	Phage lysozyme (EC 3.2.1.17)	1	-4	69.23	1	
4441680.3	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage entry and exit	Phage portal	1	-1	66.67	1	
4441680.3	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage integration and excision	Integrase	13	-2.53846	72.5546	13	
4441680.3	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage integration and excision	Phage Holliday junction resolvase	1	1	64	1	
